timestamp_ms,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,filtered_ax,filtered_ay,filtered_az,filtered_gx,filtered_gy,filtered_gz,roll_deg,pitch_deg,yaw_deg,qx,qy,qz,qw,filter_method
125207,0.077,-0.378,9.112,-0.002,0.015,0.082,0.077,-0.378,9.112,-0.002,0.015,0.082,-1.4026585888934413,12.446181969848217,4.692850516439219,-0.016595585663005327,0.10780282354553355,0.04202282329284511,0.9931451153253541,complementary
125307,-0.244,-0.433,9.761,0.009,0.07,-0.041,-0.244,-0.433,9.761,0.009,0.07,-0.041,-1.3748544951265438,12.618917868563932,4.457938044465786,-0.0161898618369887,0.10934355105321386,0.03997218946490817,0.9930680239974268,complementary
125416,0.069,-0.658,8.284,0.066,0.132,0.193,0.069,-0.658,8.284,0.066,0.132,0.193,-1.0336728947175957,13.166047030371129,5.664966875269527,-0.014614916326793275,0.11405528164100104,0.05012107772701088,0.9921016452551803,complementary
125516,-0.199,-0.39,9.282,-0.032,0.074,0.25,-0.199,-0.39,9.282,-0.032,0.074,0.25,-1.2405528691784797,13.34223506974897,7.095491940320752,-0.017919967906552293,0.11527528659914088,0.06271292304838134,0.9911899779217108,complementary
125616,0.045,-0.091,10.151,0.004,0.089,-0.055,0.045,-0.091,10.151,0.004,0.089,-0.055,-1.203527076249851,13.570648073910656,6.779984533877112,-0.017396790597860236,0.11731968812075319,0.059953303945534886,0.9911301850928351,complementary
125716,-0.381,-0.192,10.123,0.002,0.036,-0.159,-0.381,-0.192,10.123,0.002,0.036,-0.159,-1.189933579226121,13.544641987030246,5.868230996365167,-0.016333906132550684,0.11723550098322348,0.052050612590922134,0.9916046462923493,complementary
125817,-0.208,-0.448,10.695,-0.013,0.065,-0.002,-0.208,-0.448,10.695,-0.013,0.065,-0.002,-1.2882550059853926,13.666794231185852,5.85658951266077,-0.017225459648356693,0.11824964083562382,0.05205587991368834,0.991468855460705,complementary
125917,-0.101,-0.304,9.929,0.044,0.18,0.154,-0.101,-0.304,9.929,0.044,0.18,0.154,-1.0525963390883624,14.407241539915159,6.731467132051383,-0.016458888019453378,0.12463933663971671,0.05939332882892506,0.9902861067680359,complementary
126017,0.093,-0.972,10.185,-0.006,0.046,0.023,0.093,-0.972,10.185,-0.006,0.046,0.023,-1.174421105260124,14.368209633714622,6.863879761112757,-0.01763581896020401,0.12421846692488253,0.06066913087988436,0.9902413882093164,complementary
126129,-0.304,-0.345,9.74,0.007,0.026,-0.039,-0.304,-0.345,9.74,0.007,0.026,-0.039,-1.1475855493837896,14.27963378033169,6.61430333744417,-0.017090025914792757,0.12350460252473702,0.05848106839479063,0.9904718616946381,complementary
126242,-0.05,-0.448,9.996,-0.044,0.048,-0.454,-0.05,-0.448,9.996,-0.044,0.048,-0.454,-1.4555326958289414,14.304759487585121,3.670712611524162,-0.016583657050017884,0.12403106585789461,0.033356392115308074,0.9915788562318439,complementary
126342,-0.211,-0.431,10.939,0.009,-0.034,0.038,-0.211,-0.431,10.939,0.009,-0.034,0.038,-1.4210333522659098,13.849945807939264,3.8883138597631706,-0.016393046591778985,0.12007323647099992,0.035169615519396256,0.9920064435531842,complementary
126442,-0.177,-0.644,10.099,-0.008,-0.03,0.258,-0.177,-0.644,10.099,-0.008,-0.03,0.258,-1.5106016833783438,13.424142589264667,5.370018597774812,-0.018552161505031944,0.11612823574559834,0.04805901862550352,0.9918973640931099,complementary
126551,-0.311,-0.33,9.357,-0.039,0.105,-0.23,-0.311,-0.33,9.357,-0.039,0.105,-0.23,-1.7582085913700374,13.832981729879561,3.9411292264260207,-0.01936237274493632,0.11981345376675334,0.03597831599932787,0.991955339516866,complementary
126650,-0.294,-0.335,9.637,0.003,0.019,0.097,-0.294,-0.335,9.637,0.003,0.019,0.097,-1.74615034168244,13.696975834175584,4.491907594151872,-0.01978965503959997,0.11854592713589761,0.040720698071598414,0.9919158520063412,complementary
126750,0.026,-0.431,9.33,0.005,0.056,0.103,0.026,-0.431,9.33,0.005,0.056,0.103,-1.736065061427972,13.734119652113991,5.081742609136878,-0.020325979405580074,0.11876802158432116,0.045818536846730935,0.9916560256920617,complementary
126861,0.079,-0.426,8.222,0.037,0.039,0.027,0.079,-0.426,8.222,0.037,0.039,0.027,-1.5301439263960057,13.691418795332622,5.253390289998528,-0.018705586315733148,0.11845267935025178,0.04708755105478098,0.9916661869454835,complementary
126962,-0.199,-0.218,9.297,0.013,0.087,0.279,-0.199,-0.218,9.297,0.013,0.087,0.279,-1.4523101193410757,13.937939519913593,6.87592137095911,-0.019832593902274275,0.12034931324660991,0.06105483744379483,0.9906538335084,complementary
127062,0.05,-0.551,9.764,0.1,0.023,0.082,0.05,-0.551,9.764,0.1,0.023,0.082,-0.9283290984870938,13.782014289122921,7.344100813051893,-0.01571007132031807,0.11921567487773722,0.0645507497441008,0.9906432340807818,complementary
127171,-0.34,-0.314,10.257,0.001,0.033,-0.219,-0.34,-0.314,10.257,0.001,0.033,-0.219,-0.938677079480243,13.746796574966375,5.97301911657372,-0.014356498245738295,0.11908563913725516,0.05270362455116863,0.9913802648169677,complementary
127271,-0.156,-0.194,10.544,-0.005,0.025,0.016,-0.156,-0.194,10.544,-0.005,0.025,0.016,-0.9690136516135098,13.628965500929219,6.064548897037174,-0.014661086232520534,0.11804043558752557,0.053524852567972875,0.9914568060557992,complementary
127371,-0.23,-0.333,9.742,0.066,0.17,0.187,-0.23,-0.333,9.742,0.066,0.17,0.187,-0.6193296011897194,14.335025854980284,7.13267855008705,-0.013113169474006646,0.12419366972917259,0.062390223408078246,0.99020777476681,complementary
127471,0.266,-1.116,9.91,-0.031,0.064,0.02,0.266,-1.116,9.91,-0.031,0.064,0.02,-0.9098633069515262,14.377947184512296,7.247531732679182,-0.015771109516899175,0.12439025816675707,0.06369728831089325,0.9900611048009373,complementary
127579,0.007,-0.496,9.898,0.01,0.005,-0.107,0.007,-0.496,9.898,0.01,0.005,-0.107,-0.8883261929278674,14.119936334235833,6.58462339244366,-0.014738966628818607,0.12225974987755032,0.057944133543925136,0.9906956110786185,complementary
127692,-0.139,-0.582,10.781,-0.064,0.02,-0.411,-0.139,-0.582,10.781,-0.064,0.02,-0.411,-1.339214969392068,13.979433244776043,3.918500290611392,-0.01575313345552617,0.1212151738551754,0.03535361818492456,0.9918713838471329,complementary
127793,-0.488,-0.192,10.982,-0.002,0.007,0.038,-0.488,-0.192,10.982,-0.002,0.007,0.038,-1.3436737084349126,13.790030761909886,4.1362365033884005,-0.01596515254115057,0.11954394030949907,0.03723091345290828,0.9920021266726593,complementary
127892,-0.141,-0.725,10.036,0.015,0.043,0.24,-0.141,-0.725,10.036,0.015,0.043,0.24,-1.3152968811527808,13.771466664918929,5.509829073028118,-0.017143894082867487,0.11919549806259486,0.04908847607398558,0.9915083669107483,complementary
127992,-0.239,-0.28,7.626,-0.021,0.067,-0.172,-0.239,-0.28,7.626,-0.021,0.067,-0.172,-1.4484629610704545,13.906596211864443,4.5283298511085315,-0.017319455470667842,0.12046041212162725,0.04074214269074435,0.991730509454385,complementary
128092,-0.141,-0.335,10.159,-0.002,0.055,0.018,-0.141,-0.335,10.159,-0.002,0.055,0.018,-1.4685088487668971,13.953599855450275,4.631601327811884,-0.01761730288216922,0.12084428628333156,0.04166015992426742,0.9916404187944916,complementary
128192,0.072,-0.453,9.819,0.009,0.037,0.05,0.072,-0.453,9.819,0.009,0.037,0.05,-1.4415337604797225,13.873469508911564,4.917502118165946,-0.017656628225745086,0.12011686891384422,0.04410059776518982,0.9916225686009699,complementary
128292,-0.182,-0.596,9.78,0.011,0.048,-0.037,-0.182,-0.596,9.78,0.011,0.048,-0.037,-1.420646674934913,13.886916462811403,4.705417968889393,-0.01725813164254721,0.12027343072487415,0.042244204782377996,0.9916914267634778,complementary
128392,-0.045,-0.366,9.883,0.007,0.047,0.036,-0.045,-0.366,9.883,0.007,0.047,0.036,-1.3953574132481013,13.87822016610181,4.911623073818993,-0.01725257685251405,0.1201766308515608,0.0440016024591661,0.9916268375604512,complementary
128492,-0.139,-0.472,9.864,0.008,0.047,-0.021,-0.139,-0.472,9.864,0.008,0.047,-0.021,-1.377270191982671,13.88095811415722,4.791178985240233,-0.016970683004576083,0.12022517448105918,0.042940498184243524,0.9916723334625435,complementary
128592,-0.12,-0.484,9.874,0.004,0.047,0.026,-0.12,-0.484,9.874,0.004,0.047,0.026,-1.3834113503738916,13.880852639564097,4.939978809063976,-0.017179888191468713,0.12019975302475311,0.04423460697243577,0.9916149304848687,complementary
128692,-0.108,-0.441,9.902,0.01,0.048,-0.009,-0.108,-0.441,9.902,0.01,0.048,-0.009,-1.3505992326375813,13.88520355077015,4.888419664453652,-0.016843412060971667,0.12025766014449607,0.043754263019614055,0.9916349928851471,complementary
128792,-0.108,-0.508,9.845,0.006,0.047,0.021,-0.108,-0.508,9.845,0.006,0.047,0.021,-1.348998062380176,13.88374067559037,5.008642004110818,-0.016955178780848484,0.12022788858620334,0.04479283881596256,0.9915903278619755,complementary
128892,-0.081,-0.405,9.835,0.01,0.049,-0.006,-0.081,-0.405,9.835,0.01,0.049,-0.006,-1.3129645107275338,13.890941607980215,4.974225555147338,-0.016609875866289692,0.120309281106556,0.04445759707254628,0.9916013871338952,complementary
128992,-0.072,-0.536,9.855,0.006,0.047,0.016,-0.072,-0.536,9.855,0.006,0.047,0.016,-1.3152720546231333,13.885426006465869,5.065912484603215,-0.01672405488970571,0.12024730870893573,0.045253113966823355,0.9915709991788838,complementary
129092,-0.103,-0.417,9.886,0.008,0.048,-0.002,-0.103,-0.417,9.886,0.008,0.048,-0.002,-1.2923540022324838,13.88914786674566,5.054454049968575,-0.016515094955697928,0.12029021837884901,0.04513010258098439,0.9915749032937465,complementary
129192,-0.074,-0.486,9.893,0.006,0.046,0.015,-0.074,-0.486,9.893,0.006,0.046,0.015,-1.289122562203895,13.877766734362783,5.140248465944455,-0.016572904361233553,0.12018062167975786,0.04586851797844608,0.9915533450461258,complementary
129292,-0.122,-0.438,9.85,0.006,0.05,-0.001,-0.122,-0.438,9.85,0.006,0.05,-0.001,-1.2805310240416314,13.895448695879288,5.134512568702127,-0.016499198697601542,0.12033790467995388,0.045810749240874075,0.9915381689040342,complementary
129392,-0.108,-0.481,9.881,0.006,0.048,0.015,-0.108,-0.481,9.881,0.006,0.048,0.015,-1.2769734155366068,13.899505462966879,5.22043607525332,-0.016560196714580228,0.12036205008896138,0.046550675965948356,0.9914997586234048,complementary
129492,-0.089,-0.467,9.814,0.006,0.048,-0.002,-0.089,-0.467,9.814,0.006,0.048,-0.002,-1.2721615787350515,13.901955408811988,5.2089539262018825,-0.016507437433433723,0.12038686004214466,0.0464463903557673,0.9915025170222687,complementary
129592,-0.091,-0.467,9.926,0.006,0.049,0.011,-0.091,-0.467,9.926,0.006,0.049,0.011,-1.266933666158707,13.909266567425208,5.271915661820192,-0.016531174745725394,0.120443181414142,0.04698601155632799,0.9914698558354635,complementary
129692,-0.084,-0.464,9.864,0.005,0.046,-0.001,-0.084,-0.464,9.864,0.005,0.046,-0.001,-1.2673224980983315,13.899665210421032,5.266173945256691,-0.01652479545427877,0.12036076645834803,0.04693628870958642,0.9914823255282584,complementary
129792,-0.098,-0.448,9.876,0.009,0.049,0.012,-0.098,-0.448,9.876,0.009,0.049,0.012,-1.2434703084946046,13.907698500882317,5.334812264754577,-0.016393661670661273,0.12043025067710399,0.047505468077948164,0.9914489563671812,complementary
129892,-0.115,-0.479,9.871,0.006,0.05,0.003,-0.115,-0.479,9.871,0.006,0.05,0.003,-1.2404794256657135,13.923551900186952,5.35199635134779,-0.01639207411119887,0.12056621353479705,0.047651704004535604,0.9914254400436167,complementary
129992,-0.098,-0.469,9.888,0.005,0.05,0.01,-0.098,-0.469,9.888,0.005,0.05,0.01,-1.2418753024603548,13.93745844024207,5.409350132827304,-0.01647001747187956,0.1206777356769802,0.048149990713795394,0.9913865043617521,complementary
130092,-0.096,-0.472,9.828,0.006,0.047,0.002,-0.096,-0.472,9.828,0.006,0.047,0.002,-1.2383813336628955,13.93344487856101,5.420794142102417,-0.016450243296598846,0.12064283382456005,0.04824514419056905,0.9913864545192725,complementary
130192,-0.069,-0.467,9.855,0.007,0.047,0.01,-0.069,-0.467,9.855,0.007,0.047,0.01,-1.2286053808287971,13.926446844947835,5.478036181687109,-0.016423114343729145,0.12057820926839692,0.04872977946374176,0.9913710634057737,complementary
130292,-0.098,-0.453,9.843,0.009,0.049,0.003,-0.098,-0.453,9.843,0.009,0.049,0.003,-1.2062042013756962,13.934407308997773,5.495222317337074,-0.0162506156814878,0.12065417426458304,0.04885521133459839,0.9913584901779758,complementary
130392,-0.11,-0.46,9.855,0.006,0.049,0.011,-0.11,-0.46,9.855,0.006,0.049,0.011,-1.2018674483692733,13.943370874963575,5.558188410616074,-0.01628305831457754,0.12072464921767367,0.04939572570881038,0.9913225929862053,complementary
130492,-0.127,-0.46,9.862,0.007,0.048,0.004,-0.127,-0.46,9.862,0.007,0.048,0.004,-1.1918754083678182,13.949149314878147,5.581139594755745,-0.016223171136113428,0.12077570397388522,0.049583968829036595,0.9913079582466097,complementary
130592,-0.11,-0.46,9.89,0.006,0.047,0.009,-0.11,-0.46,9.89,0.006,0.047,0.009,-1.187608434896348,13.946772476120545,5.632700091743525,-0.016239615179438983,0.12074969129981568,0.050025416639402,0.9912886787610746,complementary
130692,-0.077,-0.484,9.878,0.007,0.046,0.005,-0.077,-0.484,9.878,0.007,0.046,0.005,-1.1806847522965127,13.934833495838882,5.661324185120997,-0.016204906761258582,0.12064537633051339,0.05026529592612273,0.9912898134210737,complementary
130792,-0.091,-0.457,9.847,0.007,0.049,0.007,-0.091,-0.457,9.847,0.007,0.049,0.007,-1.1708682722812886,13.942125886539037,5.701471545288711,-0.016165319398549313,0.12070711716959219,0.05060251885176847,0.991265786456491,complementary
130892,-0.103,-0.414,9.871,0.007,0.047,0.007,-0.103,-0.414,9.871,0.007,0.047,0.007,-1.1561546146961241,13.93927843547418,5.741600545907937,-0.016079106895853512,0.12068335543519661,0.05093405257836077,0.9912531020532942,complementary
130992,-0.086,-0.469,9.843,0.007,0.048,0.007,-0.086,-0.469,9.843,0.007,0.048,0.007,-1.1482791102380112,13.940045834447382,5.781712525695751,-0.016053552975576632,0.12068788270423576,0.05127276235315547,0.9912355029184062,complementary
131092,-0.158,-0.469,9.871,0.006,0.048,0.007,-0.158,-0.469,9.871,0.006,0.048,0.007,-1.1460187500943473,13.949106347791783,5.8218228798985425,-0.016080133666210375,0.1207616571725956,0.05161763622398901,0.9912081875614493,complementary
131192,-0.084,-0.45,9.85,0.007,0.05,0.007,-0.084,-0.45,9.85,0.007,0.05,0.007,-1.1361500935869433,13.960325216499866,5.861885614022442,-0.016041841876146972,0.12085755487522935,0.051954127038811616,0.9911795394490529,complementary
131292,-0.108,-0.457,9.869,0.007,0.047,0.006,-0.108,-0.457,9.869,0.007,0.047,0.006,-1.1270929208010085,13.957896379896788,5.896308292118444,-0.01599874899422324,0.12083584911413527,0.052242243205647874,0.9911677383895865,complementary
131392,-0.096,-0.457,9.893,0.008,0.049,0.006,-0.096,-0.457,9.893,0.008,0.049,0.006,-1.1126019061043633,13.964514361435771,5.930627533829658,-0.015912495728523712,0.12089494397329617,0.05252399982956592,0.9911470296798992,complementary
131492,-0.077,-0.486,9.862,0.007,0.046,0.007,-0.077,-0.486,9.862,0.007,0.046,0.007,-1.107470118069198,13.952438110836425,5.970732820032086,-0.0159050960595625,0.12078727115725117,0.05286512629100584,0.9911421398911242,complementary
131592,-0.067,-0.472,9.847,0.005,0.046,0.006,-0.067,-0.472,9.847,0.005,0.046,0.006,-1.1120644097873267,13.940071067418899,6.005190741904206,-0.01597566922509134,0.12067337235772956,0.05316765299680879,0.991138696586625,complementary
131692,-0.098,-0.443,9.867,0.007,0.049,0.007,-0.098,-0.443,9.867,0.007,0.049,0.007,-1.101941700417973,13.947687958528165,6.045285318370015,-0.015933739304375475,0.12073838974682985,0.053503988898809855,0.9911133539434522,complementary
131792,-0.117,-0.469,9.814,0.006,0.047,0.006,-0.117,-0.469,9.814,0.006,0.047,0.006,-1.1009530964486096,13.94609841903939,6.079638656385565,-0.015960670323947445,0.12072032211736555,0.053800027409111856,0.9910990958937802,complementary
131892,-0.117,-0.479,9.895,0.007,0.047,0.007,-0.117,-0.479,9.895,0.007,0.047,0.007,-1.0950596504123298,13.944574554155292,6.119739735191463,-0.015951254712777918,0.12070433265527548,0.05414060896201044,0.9910826484267371,complementary
131992,-0.101,-0.462,9.862,0.007,0.048,0.006,-0.101,-0.462,9.862,0.007,0.048,0.006,-1.087447008566865,13.94724459461055,6.154157987324885,-0.015922883516942304,0.12072624759356043,0.054430332840380936,0.9910645659034378,complementary
132092,-0.153,-0.479,9.869,0.008,0.049,0.009,-0.153,-0.479,9.869,0.008,0.049,0.009,-1.0763063743279977,13.961418753912032,6.2057695058257645,-0.015887411693841055,0.12084699743474409,0.05486529988091895,0.9910264336684741,complementary
132192,-0.043,-0.436,9.816,0.007,0.048,0.005,-0.043,-0.436,9.816,0.007,0.048,0.005,-1.0663964178122207,13.956336815273565,6.234376182220854,-0.015829532429282235,0.1208038379177487,0.05510213154536862,0.9910194820217055,complementary
132292,-0.113,-0.505,9.855,0.006,0.047,0.007,-0.113,-0.505,9.855,0.006,0.047,0.007,-1.0700894820409215,13.953876492600989,6.274428589098727,-0.015902551269726492,0.12077523087034604,0.05545234955138642,0.9910022650834655,complementary
132392,-0.129,-0.429,9.792,0.007,0.049,0.007,-0.129,-0.429,9.792,0.007,0.049,0.007,-1.0595120884385807,13.965282302260583,6.314574706172013,-0.015858719455062877,0.12087345101775722,0.055788632852543214,0.9909721178220644,complementary
132492,-0.101,-0.481,9.804,0.006,0.046,0.008,-0.101,-0.481,9.804,0.006,0.046,0.008,-1.0608280974490847,13.955874649786603,6.3603790475763855,-0.015913985642987127,0.12078509219155524,0.05618592639774067,0.9909595593363333,complementary
132592,-0.077,-0.464,9.843,0.006,0.048,0.006,-0.077,-0.464,9.843,0.006,0.048,0.006,-1.0598842374417852,13.955345432696722,6.394771153745664,-0.015941823263492593,0.12077619871544575,0.05648233244256999,0.9909433456140313,complementary
132692,-0.108,-0.472,9.816,0.009,0.052,0.008,-0.108,-0.472,9.816,0.009,0.052,0.008,-1.0431779062565,13.980978818057437,6.440634180135385,-0.015857918690003494,0.12099978753636784,0.05686181606072236,0.9908957118210026,complementary
132792,-0.072,-0.472,9.893,0.005,0.045,0.005,-0.072,-0.472,9.893,0.005,0.045,0.005,-1.0488447501468827,13.962579864028845,6.4693065629502895,-0.01592838195538915,0.12083387281395142,0.0571153789795346,0.9909002448849678,complementary
132892,-0.103,-0.429,9.811,0.008,0.048,0.007,-0.103,-0.429,9.811,0.008,0.048,0.007,-1.0330300031271247,13.964806616915704,6.509404773076737,-0.015834986051309244,0.12085547819479998,0.05744547763076567,0.9908800248803256,complementary
132992,-0.12,-0.46,9.828,0.009,0.048,0.006,-0.12,-0.46,9.828,0.009,0.048,0.006,-1.0155492382846973,13.968348503002732,6.543698442559697,-0.015721716507216644,0.1208901711000711,0.05772363516709318,0.9908614313336445,complementary
133092,-0.086,-0.441,9.809,0.009,0.046,0.007,-0.086,-0.441,9.809,0.009,0.046,0.007,-0.996130244186718,13.957590305566878,6.58384943638805,-0.015590910765699822,0.1208014588479604,0.0580501733974186,0.9908552408955761,complementary
133192,-0.115,-0.493,9.869,0.007,0.049,0.005,-0.115,-0.493,9.869,0.007,0.049,0.005,-0.9941507310202372,13.966517332611234,6.612456590896381,-0.015608328793192856,0.12087576853935497,0.05829557011205022,0.9908314968538368,complementary
133492,-0.089,-0.479,9.874,0.006,0.05,0.007,-0.089,-0.479,9.874,0.006,0.05,0.007,-0.9287316856532992,14.539836869455263,6.732789948448317,-0.015456118998186573,0.12584923174206958,0.059270728692450925,0.9901565835642919,complementary
133592,-0.115,-0.464,9.907,0.008,0.05,0.005,-0.115,-0.464,9.907,0.008,0.05,0.005,-0.9189411258192512,14.54259382058876,6.761388633522077,-0.01540431318154634,0.12587427973383838,0.05950710003894523,0.9901400294311139,complementary
133692,-0.096,-0.462,9.857,0.009,0.048,0.007,-0.096,-0.462,9.857,0.009,0.048,0.007,-0.9036516237696156,14.532640157227288,6.8015300650855925,-0.015311273606407157,0.12579084607112778,0.059837121424918205,0.9901321865512904,complementary
